ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.431677252,0.589141607,0.57235378,0.495590806,0.417308241,0.455969244,0.615378737,0.379230529,test_stg2/image_06454.jpg
0.642464995,0.488018036,0.348743439,0.369470805,0.384269565,0.371277511,0.618713319,0.559587479,test_stg2/image_08149.jpg
0.530052125,0.425964743,0.559085727,0.559180617,0.624821723,0.553657055,0.427877456,0.444515526,test_stg2/image_00099.jpg
0.367632508,0.623527229,0.63142252,0.41865021,0.521274567,0.512835264,0.692273319,0.468544245,test_stg2/image_10743.jpg
0.523927569,0.513722897,0.608192146,0.408949614,0.417599171,0.498923302,0.468824863,0.440391153,test_stg2/image_00531.jpg
0.591932118,0.568746746,0.539042294,0.70263046,0.575303793,0.425831586,0.682635963,0.375460476,test_stg2/image_08515.jpg
0.644451439,0.610302031,0.824226022,0.640028536,0.375676215,0.541241109,0.054890573,0.457015991,test_stg2/image_07340.jpg
0.498218715,0.771331191,0.532175362,0.278844267,0.533050835,0.61786598,0.872371376,0.467769682,test_stg2/image_10834.jpg
0.52587986,0.469503224,0.614706278,0.3899647,0.642924666,0.588384271,0.620973527,0.32163465,test_stg2/image_06123.jpg
0.596352935,0.432589531,0.655490637,0.323374212,0.554756403,0.535952806,0.579245508,0.453681171,test_stg2/image_05792.jpg
0.362443864,0.59130168,0.503883004,0.477799207,0.386228353,0.471329153,0.655767322,0.46912539,test_stg2/image_06262.jpg
0.700289249,0.456596017,0.221623212,0.470525086,0.249303803,0.364934683,0.674602389,0.47437185,test_stg2/image_11285.jpg
0.671761274,0.356061131,0.627437234,0.470933557,0.405996799,0.391651988,0.52802211,0.500530124,test_stg2/image_00723.jpg
0.560008645,0.488368094,0.372098178,0.545008242,0.454744041,0.373013288,0.668583512,0.353339911,test_stg2/image_01969.jpg
0.556908846,0.524971426,0.485689312,0.459229797,0.318387508,0.446517646,0.628674269,0.342922539,test_stg2/image_09271.jpg
0.508624792,0.581277847,0.561883867,0.375753999,0.621068537,0.336178541,0.503685832,0.465303719,test_stg2/image_09065.jpg
0.506829083,0.493821979,0.541580915,0.365737319,0.458483577,0.587261796,0.442321569,0.430062473,test_stg2/image_06409.jpg
0.567514122,0.499314666,0.487171829,0.410240412,0.651332915,0.542531669,0.620527208,0.495892584,test_stg2/image_12116.jpg
0.596289098,0.530725956,0.736451387,0.22021243,0.453815818,0.389290869,0.299528241,0.484544694,test_stg2/image_04785.jpg
0.715503097,0.535042048,0.526689589,0.321487129,0.747941911,0.622200727,0.698731601,0.470851302,test_stg2/image_01876.jpg
0.543361127,0.594803095,0.576362967,0.405813694,0.614048362,0.539738297,0.499417067,0.367356569,test_stg2/image_00549.jpg
0.538106799,0.536863446,0.530334651,0.521152437,0.641161084,0.528917253,0.618444741,0.488774955,test_stg2/image_04811.jpg
0.499316484,0.527965367,0.703287959,0.461063504,0.527862072,0.501280606,0.726324856,0.40550983,test_stg2/image_05499.jpg
0.498563409,0.444481313,0.69501096,0.590546906,0.501978993,0.549737692,0.684004009,0.308565557,test_stg2/image_07255.jpg
0.503061473,0.541800976,0.438797772,0.497550607,0.642514825,0.624198616,0.815059841,0.546561122,test_stg2/image_07241.jpg
0.40435788,0.474355936,0.47991693,0.423110664,0.289377272,0.483632267,0.762758434,0.617527783,test_stg2/image_11019.jpg
0.543949246,0.410585523,0.479495794,0.385516495,0.218513653,0.5893327,0.650679529,0.639981031,test_stg2/image_10688.jpg
0.510139108,0.519242465,0.592708826,0.556594551,0.601371348,0.456025034,0.621364415,0.369332194,test_stg2/image_09552.jpg
0.657550812,0.455446959,0.52011168,0.721486092,0.537624955,0.554009318,0.685424984,0.285759538,test_stg2/image_01465.jpg
0.464124024,0.68954736,0.450426847,0.481560946,0.523961961,0.390443206,0.426297039,0.461019069,test_stg2/image_11797.jpg
0.502226114,0.557440519,0.439857662,0.40633142,0.65451622,0.635869145,0.55330354,0.626096785,test_stg2/image_00459.jpg
0.666086793,0.339611799,0.545767188,0.59301281,0.443551838,0.396524608,0.344539642,0.255381137,test_stg2/image_09136.jpg
0.535711765,0.502099574,0.627963901,0.537291288,0.339630067,0.437839866,0.561558068,0.211324722,test_stg2/image_03355.jpg
0.651214719,0.563818812,0.658741415,0.575616181,0.628893435,0.453202307,0.69793278,0.482444108,test_stg2/image_01687.jpg
0.573026001,0.59567529,0.582835793,0.569868147,0.377610594,0.537293971,0.56914711,0.292250931,test_stg2/image_00142.jpg
0.420173228,0.529989958,0.738303244,0.461076707,0.450463593,0.543024659,0.677401602,0.339665145,test_stg2/image_06714.jpg
0.517599165,0.63406235,0.554973304,0.501992345,0.212689579,0.404951632,0.795275986,0.406285405,test_stg2/image_02835.jpg
0.502127647,0.587675452,0.556806445,0.441004992,0.427585155,0.381573021,0.624590456,0.515544653,test_stg2/image_11269.jpg
0.486132026,0.604921281,0.625650942,0.578301132,0.532613814,0.648400724,0.539592624,0.369191319,test_stg2/image_06878.jpg
0.713557839,0.766573787,0.483938873,0.563943744,0.787149191,0.705163538,0.529710174,0.407599896,test_stg2/image_07156.jpg
0.422521204,0.437617183,0.517605245,0.482539594,0.545907259,0.499027193,0.598579288,0.446395278,test_stg2/image_04294.jpg
0.511340261,0.651158571,0.538841844,0.460944206,0.526306808,0.501056433,0.722834885,0.549031019,test_stg2/image_08606.jpg
0.500357628,0.56188488,0.519327581,0.37320596,0.327504158,0.50030303,0.515983343,0.530855417,test_stg2/image_01036.jpg
0.43554914,0.417286485,0.643535316,0.310823262,0.401006043,0.405998647,0.585563302,0.53086561,test_stg2/image_08342.jpg
0.575113237,0.615376413,0.63651222,0.532656133,0.389036208,0.488740981,0.631070137,0.387813777,test_stg2/image_10538.jpg
0.458451927,0.503631413,0.47087121,0.561060548,0.172253057,0.494078338,0.614552021,0.426809728,test_stg2/image_03301.jpg
0.599082351,0.657871068,0.483843863,0.50386548,0.524762034,0.32291314,0.713646472,0.450714707,test_stg2/image_09328.jpg
0.457672954,0.582334757,0.54619956,0.353756756,0.453738481,0.557335258,0.475859761,0.396357328,test_stg2/image_07919.jpg
0.501021385,0.56686008,0.648551166,0.398963451,0.545619071,0.48187077,0.566154957,0.489167958,test_stg2/image_10524.jpg
0.609096766,0.485173345,0.528979778,0.373999298,0.503955662,0.607617497,0.494966447,0.548809767,test_stg2/image_02198.jpg
0.450065613,0.47068435,0.431851596,0.533913791,0.494983047,0.472392738,0.720500112,0.474708617,test_stg2/image_10585.jpg
0.536430061,0.549117327,0.477866918,0.259784102,0.548201084,0.51976639,0.873647213,0.461758941,test_stg2/image_10370.jpg
0.816740155,0.565801203,0.632732928,0.422799051,0.587686539,0.636128128,0.407106668,0.436815739,test_stg2/image_09641.jpg
0.479330629,0.614891827,0.749095023,0.460794926,0.448135406,0.50291723,0.538508952,0.383287787,test_stg2/image_06229.jpg
0.606449008,0.509355247,0.661880851,0.552168965,0.449640304,0.663865924,0.762910068,0.37858814,test_stg2/image_03424.jpg
0.519021153,0.585482359,0.479757518,0.374063849,0.231691509,0.41940403,0.817885637,0.361289531,test_stg2/image_04283.jpg
0.6467731,0.467421055,0.450611055,0.45190981,0.267411351,0.469358653,0.381275713,0.573684216,test_stg2/image_02609.jpg
0.63335371,0.68470329,0.464207351,0.339355558,0.725515246,0.370309711,0.383647561,0.568253517,test_stg2/image_11095.jpg
0.605174243,0.421665221,0.276408136,0.418683708,0.455973178,0.351546496,0.686451197,0.56435895,test_stg2/image_02450.jpg
0.581722677,0.481749654,0.715565324,0.521755576,0.089541554,0.557656765,0.70511806,0.408879697,test_stg2/image_02020.jpg
0.49855727,0.66048044,0.515795171,0.519452929,0.605373025,0.748549104,0.609072506,0.5865435,test_stg2/image_03347.jpg
0.675918341,0.435553521,0.473710418,0.509611428,0.566808343,0.235345066,0.620718479,0.218376055,test_stg2/image_11431.jpg
0.397974908,0.496517807,0.41438511,0.413071901,0.433142424,0.49812302,0.631188095,0.327744365,test_stg2/image_10836.jpg
0.574542999,0.51129812,0.645816386,0.391015887,0.376854897,0.506560385,0.661984384,0.322126985,test_stg2/image_08110.jpg
0.339967072,0.642691612,0.51156503,0.373021483,0.416570008,0.45843938,0.596156895,0.489297509,test_stg2/image_01658.jpg
0.318069935,0.609104097,0.530481756,0.656251967,0.449273318,0.537114859,0.52926445,0.384979725,test_stg2/image_05198.jpg
0.515199065,0.626402736,0.690679193,0.535562038,0.480359197,0.445206612,0.691639602,0.222577423,test_stg2/image_11537.jpg
0.370422691,0.52865839,0.454344332,0.375941753,0.430056363,0.353920281,0.558546484,0.3303743,test_stg2/image_09559.jpg
0.446914941,0.511610866,0.54335624,0.473614514,0.344306141,0.491286218,0.655885279,0.42895475,test_stg2/image_02938.jpg
0.451271355,0.58285296,0.55556798,0.562489271,0.589674592,0.390918314,0.54951036,0.335071385,test_stg2/image_06113.jpg
0.51596874,0.446498811,0.593409657,0.570386589,0.608307898,0.425215453,0.50344646,0.368069232,test_stg2/image_07424.jpg
0.536901116,0.499909967,0.512946367,0.414752841,0.725563407,0.411591351,0.604168117,0.354980439,test_stg2/image_08179.jpg
0.414446741,0.553104043,0.411133647,0.580714464,0.401062042,0.494935691,0.698257089,0.332311869,test_stg2/image_12042.jpg
0.480801195,0.656314731,0.655020475,0.376193941,0.472144425,0.671284676,0.645562232,0.397737086,test_stg2/image_04510.jpg
0.466889203,0.630209923,0.489188313,0.442038596,0.397270322,0.469487756,0.620182037,0.494626194,test_stg2/image_02252.jpg
0.848661244,0.658701181,0.700830579,0.401026845,0.808370471,0.120618314,0.058666825,0.607754111,test_stg2/image_02512.jpg
0.457258403,0.599376559,0.598477602,0.449682593,0.417647123,0.483592898,0.604632437,0.452869296,test_stg2/image_02098.jpg
0.340790987,0.558069348,0.517894387,0.404938996,0.428615898,0.487065226,0.620179474,0.435403168,test_stg2/image_06719.jpg
0.391119212,0.640180707,0.567512155,0.495631099,0.339097023,0.404140532,0.586455643,0.365652949,test_stg2/image_07572.jpg
0.494083881,0.5766204,0.545437872,0.491468012,0.351255774,0.426903874,0.660393357,0.462675959,test_stg2/image_03148.jpg
0.58059144,0.518218279,0.550237834,0.541698873,0.481121957,0.447413594,0.548292458,0.351365954,test_stg2/image_07426.jpg
0.542386651,0.639900923,0.648200989,0.425846905,0.501601338,0.280123681,0.64431417,0.493214279,test_stg2/image_04821.jpg
0.485512972,0.566464961,0.672488928,0.41880101,0.497859746,0.452144414,0.400530338,0.475117862,test_stg2/image_09002.jpg
0.577757478,0.554463267,0.725317776,0.493761361,0.320597231,0.563736677,0.450602025,0.41920042,test_stg2/image_12098.jpg
0.367198825,0.535096526,0.490735352,0.532115459,0.56276679,0.470306844,0.632877946,0.421908021,test_stg2/image_03066.jpg
0.472270399,0.518852711,0.57966733,0.457600474,0.448915988,0.512108207,0.540508866,0.485943735,test_stg2/image_08477.jpg
0.579136968,0.456754625,0.603416085,0.435744703,0.651934445,0.445243925,0.509949923,0.478468865,test_stg2/image_04953.jpg
0.515529037,0.429824829,0.337008834,0.555307746,0.350875229,0.422099113,0.599971056,0.59548974,test_stg2/image_10732.jpg
0.668883085,0.567349195,0.646392584,0.55799216,0.126520544,0.483247399,0.828080297,0.316106439,test_stg2/image_11011.jpg
0.558020949,0.508851349,0.556399286,0.550947845,0.587759972,0.386512846,0.68358624,0.46999824,test_stg2/image_08332.jpg
0.441422403,0.563874841,0.488330275,0.43007201,0.433550775,0.491079241,0.584134698,0.409121603,test_stg2/image_08879.jpg
0.401620537,0.533540487,0.698965311,0.717013717,0.651939332,0.509643912,0.631872237,0.578051269,test_stg2/image_09247.jpg
0.520133317,0.471114516,0.450789511,0.289937198,0.325729609,0.413164109,0.5968256,0.573269546,test_stg2/image_06349.jpg
0.584610224,0.45191294,0.745181084,0.49650839,0.531184912,0.442734778,0.612114966,0.401500583,test_stg2/image_08589.jpg
0.5786798,0.800102413,0.586114168,0.444509864,0.527913511,0.571875215,0.643052816,0.425517142,test_stg2/image_10049.jpg
0.372223079,0.355263919,0.43455565,0.36279875,0.358503401,0.477412701,0.731896222,0.555965602,test_stg2/image_07004.jpg
0.774102688,0.840911806,0.602736533,0.388851017,0.571984589,0.532812536,0.491719991,0.523974061,test_stg2/image_10479.jpg
0.615712464,0.552031577,0.561497927,0.498999,0.322736293,0.659000635,0.471914381,0.365485787,test_stg2/image_05747.jpg
0.794657528,0.609500229,0.610324562,0.582191944,0.450580895,0.543130815,0.543418527,0.41651687,test_stg2/image_06294.jpg
0.552534699,0.4476915,0.500389695,0.398711801,0.307328999,0.474349499,0.718650222,0.419052482,test_stg2/image_01077.jpg
0.411593556,0.410820872,0.337573379,0.406765103,0.568932652,0.588342845,0.835848331,0.459760755,test_stg2/image_08926.jpg
0.330949873,0.403794616,0.568743765,0.289800972,0.685652494,0.562141478,0.748568654,0.306176722,test_stg2/image_01814.jpg
0.453516245,0.530588925,0.612650812,0.471913755,0.329669058,0.554784298,0.653710663,0.450745344,test_stg2/image_03941.jpg
0.549501359,0.321754754,0.470303118,0.58889538,0.562492549,0.462541521,0.6424613,0.480180502,test_stg2/image_08393.jpg
0.885827661,0.536456347,0.773172081,0.442792892,0.487205684,0.572112918,0.742467284,0.228840381,test_stg2/image_00104.jpg
0.687076747,0.575737655,0.472701162,0.501822054,0.264386535,0.465597004,0.791638792,0.618625641,test_stg2/image_01228.jpg
0.495115876,0.491240501,0.551020384,0.256344706,0.252674192,0.594738543,0.794720113,0.44486016,test_stg2/image_11386.jpg
0.329745084,0.581798911,0.401714921,0.634846509,0.201184258,0.386431336,0.571952343,0.294638991,test_stg2/image_04696.jpg
0.649545372,0.436205029,0.355650306,0.53713876,0.269051075,0.454238653,0.641245246,0.574394822,test_stg2/image_01289.jpg
0.337732017,0.525058866,0.573601007,0.507008135,0.175933376,0.5773139,0.534612119,0.297020674,test_stg2/image_05529.jpg
0.48909992,0.505402207,0.619006395,0.416955709,0.326497406,0.465075254,0.57650733,0.382225692,test_stg2/image_11873.jpg
0.32864967,0.630829513,0.356748044,0.480078638,0.446888715,0.343989789,0.583236575,0.386600614,test_stg2/image_02678.jpg
0.580482364,0.561730862,0.746659517,0.452315837,0.443054378,0.506390989,0.640898645,0.202931464,test_stg2/image_09792.jpg
0.653768003,0.712836206,0.553827822,0.483255029,0.530478299,0.635497093,0.597248554,0.511588812,test_stg2/image_01689.jpg
0.583004236,0.70733577,0.674716651,0.762456894,0.38338989,0.425977409,0.421842337,0.393640459,test_stg2/image_07706.jpg
0.598010361,0.581553638,0.586003661,0.606779695,0.396205008,0.288420439,0.653113961,0.478357673,test_stg2/image_07312.jpg
0.460624635,0.51077199,0.500852644,0.331338644,0.339888841,0.464517951,0.699251771,0.585641026,test_stg2/image_09860.jpg
0.532333076,0.508389235,0.670775592,0.394473076,0.363907367,0.361132979,0.603197575,0.356968731,test_stg2/image_08456.jpg
0.743736267,0.534147203,0.448300481,0.542172194,0.407154649,0.451349705,0.606193662,0.392515302,test_stg2/image_01991.jpg
0.513419986,0.449860275,0.504728615,0.459444165,0.513596594,0.407596409,0.548935294,0.280784786,test_stg2/image_09858.jpg
0.454102188,0.351932168,0.397422731,0.440477371,0.625793993,0.413960725,0.613450289,0.470073879,test_stg2/image_00432.jpg
0.608168185,0.484360725,0.29733187,0.432448119,0.385809779,0.473654151,0.94956094,0.480338216,test_stg2/image_02035.jpg
0.608975947,0.432449579,0.637250543,0.453887165,0.587266684,0.315291345,0.545648754,0.388591856,test_stg2/image_10358.jpg
0.589611948,0.503335238,0.583574831,0.361219049,0.467904717,0.470900327,0.606353998,0.248197228,test_stg2/image_08313.jpg
0.710153103,0.264979452,0.60678184,0.244021058,0.440420747,0.541317046,0.628529489,0.432470858,test_stg2/image_02979.jpg
0.511820972,0.535187781,0.321966648,0.388467252,0.310193151,0.409763306,0.68471998,0.468783319,test_stg2/image_04999.jpg
0.615352929,0.618682206,0.523030937,0.51878345,0.441693395,0.529209375,0.590022445,0.430787176,test_stg2/image_02248.jpg
0.499116123,0.351970613,0.550496995,0.478864908,0.772789836,0.417906374,0.6737957,0.455897152,test_stg2/image_01883.jpg
0.544708073,0.697188437,0.566064298,0.675295174,0.593272388,0.480124652,0.575126648,0.324162483,test_stg2/image_07812.jpg
0.572247624,0.603916943,0.672547162,0.542589664,0.504530609,0.528550684,0.645601392,0.364228636,test_stg2/image_05110.jpg
0.516233325,0.619372189,0.503998399,0.527359486,0.417948931,0.501345754,0.694758475,0.420471996,test_stg2/image_01961.jpg
0.374970704,0.499552041,0.51919806,0.381433249,0.638879597,0.498126,0.576848984,0.375024796,test_stg2/image_03086.jpg
0.567684889,0.57157433,0.486144483,0.443499148,0.410788536,0.456693143,0.782089353,0.35563159,test_stg2/image_06110.jpg
0.510069549,0.573075533,0.616326928,0.463187039,0.471723735,0.486019403,0.607900679,0.375924349,test_stg2/image_06221.jpg
0.669115424,0.511246026,0.558445692,0.661676228,0.362885356,0.544668794,0.63081044,0.539117157,test_stg2/image_10287.jpg
0.638096571,0.435116053,0.434808969,0.591600537,0.573074937,0.401632935,0.695121348,0.57595551,test_stg2/image_09542.jpg
0.642526507,0.543326378,0.610985935,0.731375933,0.357214481,0.433991253,0.491293192,0.31973958,test_stg2/image_10943.jpg
0.609388411,0.601612449,0.590277612,0.739144027,0.301981091,0.358585089,0.465636343,0.447420299,test_stg2/image_10536.jpg
0.670595765,0.443394631,0.61231786,0.381981194,0.436740816,0.464083552,0.796922386,0.583399057,test_stg2/image_05708.jpg
0.416181952,0.72352308,0.55138129,0.386657953,0.494184971,0.571507752,0.66309911,0.492428482,test_stg2/image_02534.jpg
0.606467068,0.42059508,0.597648084,0.363657534,0.430159748,0.222449064,0.766196311,0.461823106,test_stg2/image_11458.jpg
0.577844501,0.614937544,0.600917459,0.545570552,0.466293722,0.515513301,0.58317852,0.395535678,test_stg2/image_08982.jpg
0.509283364,0.412948489,0.447522104,0.391873211,0.601886749,0.550049424,0.80517453,0.397920996,test_stg2/image_10803.jpg
0.496922672,0.640110314,0.576285839,0.490182817,0.404002249,0.357973456,0.565639615,0.493281364,test_stg2/image_01240.jpg
0.48850286,0.549641311,0.45356071,0.381258309,0.237257153,0.395324677,0.629350305,0.462337554,test_stg2/image_00780.jpg
0.606131554,0.730463147,0.474254042,0.554626822,0.242459893,0.541503847,0.733388782,0.375637412,test_stg2/image_05026.jpg
0.654360533,0.559610188,0.529888213,0.612549365,0.474472731,0.581974387,0.493347049,0.507917464,test_stg2/image_05240.jpg
0.737133205,0.444478303,0.528864741,0.65433979,0.322388858,0.508417845,0.763851106,0.353962898,test_stg2/image_05405.jpg
0.661328614,0.635939598,0.4489097,0.540162563,0.416598737,0.559932888,0.77618432,0.536965132,test_stg2/image_01255.jpg
0.724352241,0.585065901,0.488201201,0.401502341,0.499156117,0.365742892,0.505704641,0.531725526,test_stg2/image_04849.jpg
0.616089463,0.575957417,0.582138598,0.611579895,0.480737954,0.526473284,0.564516068,0.427571177,test_stg2/image_10552.jpg
0.608038306,0.622908056,0.697588742,0.535485923,0.377551019,0.453793377,0.512726128,0.336225063,test_stg2/image_07789.jpg
0.561097503,0.614319861,0.452125728,0.313083649,0.426907659,0.548765957,0.611178041,0.497686565,test_stg2/image_11763.jpg
0.636937797,0.528186619,0.653319299,0.543158233,0.397073835,0.555366874,0.624143064,0.368431598,test_stg2/image_10542.jpg
0.46199435,0.685861886,0.580177486,0.659465611,0.527260005,0.36425367,0.393252015,0.454041451,test_stg2/image_01550.jpg
0.683214545,0.570156574,0.641212404,0.595260561,0.558272779,0.521654606,0.605268717,0.40603292,test_stg2/image_01501.jpg
0.458705813,0.598776102,0.529306352,0.519498229,0.246559486,0.542409003,0.667420387,0.30730468,test_stg2/image_05714.jpg
0.45186764,0.439020395,0.547851145,0.425163269,0.502918959,0.618258655,0.638519943,0.592360377,test_stg2/image_07138.jpg
0.529242516,0.536714554,0.606733918,0.460202605,0.385847956,0.376149893,0.580618978,0.436686754,test_stg2/image_07851.jpg
0.540125251,0.484297752,0.562572002,0.452773273,0.431223661,0.545606375,0.578110754,0.551214755,test_stg2/image_07847.jpg
0.524967909,0.44203189,0.498544693,0.52666235,0.65488714,0.50108242,0.500698447,0.214391977,test_stg2/image_08855.jpg
0.341674149,0.649494767,0.526907802,0.586960793,0.405923843,0.549355805,0.730618834,0.598237991,test_stg2/image_02416.jpg
0.720453143,0.523624778,0.654761851,0.534557343,0.434545755,0.48974672,0.596685469,0.332710862,test_stg2/image_01647.jpg
0.415824443,0.650250256,0.543649733,0.557769418,0.233713299,0.431984454,0.601725221,0.319850922,test_stg2/image_05582.jpg
0.805530667,0.550862372,0.663550854,0.446381658,0.842917323,0.474428654,0.491950691,0.520588994,test_stg2/image_10519.jpg
0.357295811,0.613274872,0.443749785,0.451693952,0.245965302,0.586169422,0.60359484,0.431742877,test_stg2/image_02943.jpg
0.545906663,0.612351775,0.610523343,0.410839289,0.498412549,0.390280128,0.48477605,0.481663287,test_stg2/image_03524.jpg
0.55322051,0.531084836,0.471821308,0.583830297,0.59447825,0.709963799,0.721886456,0.483751893,test_stg2/image_03357.jpg
0.619067788,0.580105126,0.629399538,0.584970415,0.460232019,0.526472509,0.555981278,0.491815239,test_stg2/image_00007.jpg
0.636944771,0.538402498,0.719299734,0.549202919,0.433945298,0.486805975,0.579435349,0.309674352,test_stg2/image_08920.jpg
0.546705008,0.387709916,0.465470433,0.431615114,0.433873206,0.50269568,0.643663526,0.302758425,test_stg2/image_11063.jpg
0.376612067,0.49594599,0.629975438,0.312807053,0.379516423,0.569793522,0.737744749,0.512654424,test_stg2/image_08521.jpg
0.61517632,0.654671609,0.519444287,0.596682072,0.299773246,0.391683817,0.67999059,0.398663998,test_stg2/image_00343.jpg
0.597833455,0.508101165,0.583627582,0.54671818,0.488825619,0.496087343,0.532512069,0.505074322,test_stg2/image_02892.jpg
0.591316283,0.4898206,0.620305777,0.541140497,0.411307245,0.412664294,0.651241779,0.358328134,test_stg2/image_00203.jpg
0.566004515,0.491503298,0.444942623,0.554594696,0.620461464,0.478287816,0.647313058,0.352147371,test_stg2/image_10401.jpg
0.563763082,0.522548318,0.6659832,0.542848587,0.540210307,0.593670905,0.447681844,0.339930058,test_stg2/image_02735.jpg
0.555549026,0.44511348,0.612802446,0.473527491,0.584236741,0.537238657,0.486316502,0.575396717,test_stg2/image_11882.jpg
0.504991055,0.556338012,0.532048225,0.498346925,0.351882517,0.499970257,0.586507082,0.372892618,test_stg2/image_08511.jpg
0.575076163,0.553100765,0.589008331,0.448283076,0.455777675,0.589614511,0.573945642,0.501962006,test_stg2/image_09760.jpg
0.459801733,0.591092587,0.547623336,0.493077815,0.384605557,0.45376268,0.703587294,0.350431234,test_stg2/image_07414.jpg
0.734512568,0.490719974,0.625840425,0.544876337,0.463435769,0.576669574,0.785867989,0.469243288,test_stg2/image_04550.jpg
0.51672256,0.635742545,0.55982399,0.459650069,0.511746347,0.516127348,0.410802722,0.499847233,test_stg2/image_01479.jpg
0.704339683,0.498599946,0.466560185,0.450691044,0.516829133,0.698676109,0.538413644,0.367912799,test_stg2/image_03793.jpg
0.652410507,0.497259587,0.561601758,0.33313939,0.520024419,0.443102002,0.506480277,0.422308475,test_stg2/image_10564.jpg
0.485545397,0.620429933,0.539851964,0.487790465,0.380658895,0.432293117,0.472652614,0.447933316,test_stg2/image_06488.jpg
0.359354019,0.637977481,0.420594215,0.41088289,0.273788482,0.446398079,0.741617799,0.360337615,test_stg2/image_10802.jpg
0.543275595,0.606191874,0.571576118,0.456163406,0.466370076,0.294814795,0.571471691,0.376592726,test_stg2/image_10277.jpg
0.434859872,0.396802187,0.554042399,0.445683837,0.493089736,0.538470149,0.732343376,0.549629927,test_stg2/image_04201.jpg
0.774865389,0.232353717,0.546876371,0.444874763,0.831469476,0.234632075,0.464438379,0.724671364,test_stg2/image_03995.jpg
0.528794408,0.400797129,0.547206163,0.305406928,0.342611581,0.614593863,0.60383451,0.354992867,test_stg2/image_02051.jpg
0.377122253,0.616194606,0.618168712,0.480692625,0.386737257,0.422042042,0.60593152,0.381727576,test_stg2/image_05487.jpg
0.620791554,0.680565596,0.558827341,0.450905412,0.763515115,0.526579022,0.481333852,0.500197887,test_stg2/image_08368.jpg
0.527693093,0.601862788,0.57644105,0.572513163,0.458723724,0.60021919,0.631409705,0.437571824,test_stg2/image_09368.jpg
0.48050949,0.537848771,0.697827816,0.656937957,0.42147547,0.541905165,0.790070653,0.47456497,test_stg2/image_00388.jpg
0.488387495,0.40842694,0.79669559,0.577643037,0.696559668,0.176316351,0.580509484,0.484150648,test_stg2/image_02762.jpg
0.533041596,0.463329375,0.573957086,0.534911692,0.397219837,0.422520608,0.511692643,0.322317541,test_stg2/image_07060.jpg
0.304573655,0.529065609,0.425392568,0.470571816,0.392848074,0.522039533,0.596563041,0.424347281,test_stg2/image_01284.jpg
0.645026147,0.655031204,0.597266018,0.37702179,0.558524728,0.437752396,0.320340157,0.67266953,test_stg2/image_00240.jpg
0.589631915,0.614089608,0.59627676,0.522782207,0.438644975,0.437971264,0.551520705,0.418946207,test_stg2/image_05483.jpg
0.49268803,0.553116381,0.541874945,0.461580694,0.416863263,0.505865216,0.581712842,0.420817792,test_stg2/image_03250.jpg
0.550557613,0.593087316,0.679384351,0.557635844,0.491037697,0.377219617,0.530307353,0.443510979,test_stg2/image_00066.jpg
0.622673929,0.61291188,0.388564587,0.520514965,0.566497982,0.477930814,0.701108873,0.340149373,test_stg2/image_05429.jpg
0.517839789,0.505786419,0.587934434,0.440884113,0.570292294,0.555956125,0.663988292,0.400434405,test_stg2/image_05261.jpg
0.610799849,0.535980225,0.701514065,0.531548858,0.46482873,0.247230858,0.589369953,0.292473257,test_stg2/image_07512.jpg
0.461233854,0.528275371,0.559542894,0.634496629,0.446459293,0.503607452,0.613959134,0.448144943,test_stg2/image_00265.jpg
0.618907034,0.568046689,0.505489349,0.406411886,0.592880726,0.468304634,0.455563515,0.381006151,test_stg2/image_03621.jpg
0.632377625,0.436759412,0.460484177,0.481220007,0.248833463,0.614420295,0.688874483,0.454154998,test_stg2/image_04907.jpg
0.594449997,0.556654453,0.54259038,0.385746777,0.524181366,0.587444663,0.677012801,0.481025696,test_stg2/image_07072.jpg
0.428355068,0.334332973,0.444217682,0.472432971,0.478346497,0.532668293,0.748816073,0.432364136,test_stg2/image_04711.jpg
0.421653271,0.528648973,0.706171215,0.356176287,0.51236093,0.442530155,0.590950847,0.510749459,test_stg2/image_08202.jpg
0.666555107,0.503911614,0.375246257,0.494786084,0.429037482,0.438766837,0.688625813,0.299969792,test_stg2/image_06634.jpg
0.561919689,0.469550878,0.641436934,0.405477881,0.451728433,0.550145924,0.675464272,0.510205388,test_stg2/image_11689.jpg
0.569050193,0.493537486,0.534663737,0.472497642,0.494572103,0.527859569,0.570153177,0.361346662,test_stg2/image_01859.jpg
0.448224127,0.538475871,0.668336809,0.593069077,0.514027596,0.490203083,0.594650745,0.507953048,test_stg2/image_08909.jpg
0.488784701,0.675492167,0.599152744,0.460448742,0.440365702,0.485202432,0.486694574,0.436348855,test_stg2/image_04092.jpg
0.717820764,0.711242914,0.41670841,0.465883374,0.322317362,0.590849757,0.649837971,0.600188494,test_stg2/image_01268.jpg
0.634098232,0.570216298,0.529810429,0.460328102,0.415404648,0.537167966,0.639790893,0.410434127,test_stg2/image_07423.jpg
0.44432199,0.472189009,0.575566173,0.4991602,0.428760141,0.448555529,0.637234449,0.382303447,test_stg2/image_06473.jpg
0.619758487,0.579241574,0.560376465,0.549268842,0.25580731,0.526125491,0.642654955,0.275547028,test_stg2/image_00262.jpg
0.622542918,0.553623438,0.409340769,0.428875148,0.829662442,0.548278868,0.47455436,0.403171837,test_stg2/image_09609.jpg
